,INDEX_NAME,HistoricalDate,OPEN,HIGH,LOW,CLOSE
0,NIFTY200 QUALTY30,05 Jun 2023,15374.3,15406.5,15291.05,15301.85
1,NIFTY200 QUALTY30,02 Jun 2023,15369.65,15396.25,15321.5,15339.95
2,NIFTY200 QUALTY30,01 Jun 2023,15308.9,15394.8,15276.45,15331.75
3,NIFTY200 QUALTY30,31 May 2023,15267.2,15330.2,15247.25,15285.35
4,NIFTY200 QUALTY30,30 May 2023,15258.95,15289.55,15230.2,15261.5
5,NIFTY200 QUALTY30,29 May 2023,15305.3,15310.9,15227.45,15242.9
6,NIFTY200 QUALTY30,26 May 2023,15061.95,15218.75,15061.8,15211.9
7,NIFTY200 QUALTY30,25 May 2023,15046.7,15124.35,15020.3,15102.85
8,NIFTY200 QUALTY30,24 May 2023,14983.65,15060.35,14972.65,15037.1
9,NIFTY200 QUALTY30,23 May 2023,15043.8,15102.2,15014.35,15023.85
10,NIFTY200 QUALTY30,22 May 2023,14870.6,15039.9,14831.1,15032.0
11,NIFTY200 QUALTY30,19 May 2023,14927.85,14932.95,14819.35,14867.75
12,NIFTY200 QUALTY30,18 May 2023,15043.2,15057.35,14865.55,14877.9
13,NIFTY200 QUALTY30,17 May 2023,15042.2,15055.7,14924.35,14984.05
14,NIFTY200 QUALTY30,16 May 2023,15079.7,15140.9,15028.45,15041.2
15,NIFTY200 QUALTY30,15 May 2023,14982.7,15106.65,14944.2,15050.6
16,NIFTY200 QUALTY30,12 May 2023,14962.3,15056.1,14899.9,14973.25
17,NIFTY200 QUALTY30,11 May 2023,14955.9,14977.9,14910.9,14965.55
18,NIFTY200 QUALTY30,10 May 2023,14890.35,14904.5,14836.4,14895.7
19,NIFTY200 QUALTY30,09 May 2023,14838.85,14906.35,14809.6,14852.5
20,NIFTY200 QUALTY30,08 May 2023,14758.35,14819.4,14747.45,14808.65
21,NIFTY200 QUALTY30,05 May 2023,14735.65,14782.25,14679.2,14716.55
22,NIFTY200 QUALTY30,04 May 2023,14655.05,14732.4,14621.45,14719.0
23,NIFTY200 QUALTY30,03 May 2023,14620.8,14680.3,14579.7,14654.25
24,NIFTY200 QUALTY30,02 May 2023,14623.25,14684.8,14611.15,14644.25
25,NIFTY200 QUALTY30,28 Apr 2023,14449.35,14617.5,14421.0,14596.3
26,NIFTY200 QUALTY30,27 Apr 2023,14391.65,14458.55,14374.95,14448.3
27,NIFTY200 QUALTY30,26 Apr 2023,14316.7,14385.5,14291.35,14373.7
28,NIFTY200 QUALTY30,25 Apr 2023,14293.45,14342.6,14255.2,14320.15
29,NIFTY200 QUALTY30,24 Apr 2023,14261.8,14294.3,14201.3,14287.35
30,NIFTY200 QUALTY30,21 Apr 2023,14166.4,14244.85,14153.45,14233.95
31,NIFTY200 QUALTY30,20 Apr 2023,14171.1,14213.05,14131.8,14152.45
32,NIFTY200 QUALTY30,19 Apr 2023,14269.75,14280.85,14147.5,14168.4
33,NIFTY200 QUALTY30,18 Apr 2023,14244.05,14278.2,14183.8,14265.9
34,NIFTY200 QUALTY30,17 Apr 2023,14162.4,14224.65,14049.7,14215.1
35,NIFTY200 QUALTY30,13 Apr 2023,14343.7,14357.9,14273.35,14291.95
36,NIFTY200 QUALTY30,12 Apr 2023,14270.35,14390.3,14246.0,14382.4
37,NIFTY200 QUALTY30,11 Apr 2023,14266.15,14300.3,14178.65,14239.15
38,NIFTY200 QUALTY30,10 Apr 2023,14236.6,14272.45,14179.75,14244.0
39,NIFTY200 QUALTY30,06 Apr 2023,14225.15,14238.8,14166.45,14216.6
40,NIFTY200 QUALTY30,05 Apr 2023,14063.4,14240.55,14041.3,14231.3
41,NIFTY200 QUALTY30,03 Apr 2023,14072.15,14084.75,13940.55,14075.75
42,NIFTY200 QUALTY30,31 Mar 2023,13903.9,14027.95,13893.1,14014.15
43,NIFTY200 QUALTY30,29 Mar 2023,13728.35,13864.6,13726.7,13841.05
44,NIFTY200 QUALTY30,28 Mar 2023,13834.4,13846.6,13707.1,13719.65
45,NIFTY200 QUALTY30,27 Mar 2023,13826.7,13898.35,13785.1,13811.55
46,NIFTY200 QUALTY30,24 Mar 2023,13938.8,13974.55,13795.5,13816.15
47,NIFTY200 QUALTY30,23 Mar 2023,13926.65,13953.9,13875.5,13917.05
48,NIFTY200 QUALTY30,22 Mar 2023,13980.15,14005.7,13938.55,13964.95
49,NIFTY200 QUALTY30,21 Mar 2023,14012.6,14030.35,13925.95,13941.05
50,NIFTY200 QUALTY30,20 Mar 2023,13979.75,14004.35,13866.1,13977.55
51,NIFTY200 QUALTY30,17 Mar 2023,14034.8,14070.7,13979.4,14006.3
52,NIFTY200 QUALTY30,16 Mar 2023,13873.15,13994.1,13821.0,13952.1
53,NIFTY200 QUALTY30,15 Mar 2023,13943.3,13974.25,13856.0,13865.8
54,NIFTY200 QUALTY30,14 Mar 2023,13957.75,13970.8,13801.5,13855.35
55,NIFTY200 QUALTY30,13 Mar 2023,14109.85,14202.9,13923.6,13950.75
56,NIFTY200 QUALTY30,10 Mar 2023,14023.5,14094.5,13951.35,14083.1
57,NIFTY200 QUALTY30,09 Mar 2023,14222.55,14229.25,14086.5,14101.6
58,NIFTY200 QUALTY30,08 Mar 2023,14164.95,14218.8,14105.85,14208.1
59,NIFTY200 QUALTY30,06 Mar 2023,14170.6,14244.15,14161.45,14220.5
60,NIFTY200 QUALTY30,03 Mar 2023,14141.35,14169.05,14091.7,14110.15
61,NIFTY200 QUALTY30,02 Mar 2023,14115.8,14129.1,14048.25,14078.95
62,NIFTY200 QUALTY30,01 Mar 2023,14036.55,14146.5,14036.55,14138.8
63,NIFTY200 QUALTY30,28 Feb 2023,14017.1,14090.7,13984.25,14025.55
64,NIFTY200 QUALTY30,27 Feb 2023,14113.5,14115.05,13933.25,13998.45
65,NIFTY200 QUALTY30,24 Feb 2023,14184.7,14219.1,14113.2,14146.55
66,NIFTY200 QUALTY30,23 Feb 2023,14210.05,14217.8,14099.3,14141.5
67,NIFTY200 QUALTY30,22 Feb 2023,14223.95,14252.0,14153.1,14176.7
68,NIFTY200 QUALTY30,21 Feb 2023,14349.55,14354.3,14257.35,14275.8
69,NIFTY200 QUALTY30,20 Feb 2023,14303.6,14346.6,14238.5,14298.15
70,NIFTY200 QUALTY30,17 Feb 2023,14301.65,14321.3,14247.95,14281.95
71,NIFTY200 QUALTY30,16 Feb 2023,14284.75,14402.05,14265.1,14358.7
72,NIFTY200 QUALTY30,15 Feb 2023,14114.9,14257.05,14055.3,14238.75
73,NIFTY200 QUALTY30,14 Feb 2023,14141.15,14199.6,14106.0,14142.6
74,NIFTY200 QUALTY30,13 Feb 2023,14206.65,14207.95,14072.45,14088.85
75,NIFTY200 QUALTY30,10 Feb 2023,14217.7,14231.3,14163.4,14197.8
76,NIFTY200 QUALTY30,09 Feb 2023,14240.1,14273.35,14201.75,14243.65
77,NIFTY200 QUALTY30,08 Feb 2023,14173.75,14255.65,14151.05,14243.8
78,NIFTY200 QUALTY30,07 Feb 2023,14228.9,14244.2,14099.0,14144.65
79,NIFTY200 QUALTY30,06 Feb 2023,14166.9,14231.1,14111.75,14222.0
80,NIFTY200 QUALTY30,03 Feb 2023,14309.95,14310.5,14140.3,14202.05
81,NIFTY200 QUALTY30,02 Feb 2023,14187.25,14296.85,14162.25,14249.85
82,NIFTY200 QUALTY30,01 Feb 2023,14184.5,14282.45,14005.65,14172.35
83,NIFTY200 QUALTY30,31 Jan 2023,14177.0,14183.55,14006.65,14110.95
84,NIFTY200 QUALTY30,30 Jan 2023,14123.45,14168.75,14035.55,14146.65
85,NIFTY200 QUALTY30,27 Jan 2023,14215.55,14267.75,14008.45,14109.3
86,NIFTY200 QUALTY30,25 Jan 2023,14247.2,14254.3,14141.0,14163.9
87,NIFTY200 QUALTY30,24 Jan 2023,14294.85,14333.7,14263.45,14277.05
88,NIFTY200 QUALTY30,23 Jan 2023,14133.9,14269.4,14102.05,14261.55
89,NIFTY200 QUALTY30,20 Jan 2023,14188.3,14213.25,14089.75,14103.2
90,NIFTY200 QUALTY30,19 Jan 2023,14262.25,14284.45,14207.85,14231.65
91,NIFTY200 QUALTY30,18 Jan 2023,14254.95,14307.1,14231.55,14299.05
92,NIFTY200 QUALTY30,17 Jan 2023,14142.55,14233.35,14124.6,14223.8
93,NIFTY200 QUALTY30,16 Jan 2023,14142.75,14152.2,14092.45,14127.05
94,NIFTY200 QUALTY30,13 Jan 2023,14077.4,14130.65,13982.6,14098.9
95,NIFTY200 QUALTY30,12 Jan 2023,14112.1,14129.6,14012.25,14072.0
96,NIFTY200 QUALTY30,11 Jan 2023,14207.7,14224.7,14069.3,14079.35
97,NIFTY200 QUALTY30,10 Jan 2023,14246.75,14249.9,14131.15,14177.5
98,NIFTY200 QUALTY30,09 Jan 2023,14194.5,14289.7,14174.3,14255.2
99,NIFTY200 QUALTY30,06 Jan 2023,14217.5,14233.8,14069.4,14109.85
100,NIFTY200 QUALTY30,05 Jan 2023,14165.0,14260.55,14140.95,14219.05
101,NIFTY200 QUALTY30,04 Jan 2023,14209.0,14222.95,14109.0,14126.65
102,NIFTY200 QUALTY30,03 Jan 2023,14171.05,14237.7,14149.5,14207.4
103,NIFTY200 QUALTY30,02 Jan 2023,14243.1,14252.05,14125.6,14169.65
104,NIFTY200 QUALTY30,30 Dec 2022,14320.2,14332.15,14187.3,14208.25
105,NIFTY200 QUALTY30,29 Dec 2022,14250.4,14286.25,14180.6,14253.6
106,NIFTY200 QUALTY30,28 Dec 2022,14257.8,14323.1,14234.1,14300.8
107,NIFTY200 QUALTY30,27 Dec 2022,14289.8,14328.85,14234.7,14282.95
108,NIFTY200 QUALTY30,26 Dec 2022,14133.1,14271.8,14079.75,14232.6
109,NIFTY200 QUALTY30,23 Dec 2022,14303.1,14358.45,14113.0,14131.1
110,NIFTY200 QUALTY30,22 Dec 2022,14525.2,14559.15,14367.3,14413.8
111,NIFTY200 QUALTY30,21 Dec 2022,14529.45,14600.1,14433.8,14470.5
112,NIFTY200 QUALTY30,20 Dec 2022,14472.9,14500.55,14339.9,14486.2
113,NIFTY200 QUALTY30,19 Dec 2022,14386.75,14522.7,14350.75,14512.65
114,NIFTY200 QUALTY30,16 Dec 2022,14484.95,14507.95,14373.85,14386.25
115,NIFTY200 QUALTY30,15 Dec 2022,14686.65,14696.35,14525.15,14546.1
116,NIFTY200 QUALTY30,14 Dec 2022,14755.7,14787.75,14680.2,14706.8
117,NIFTY200 QUALTY30,13 Dec 2022,14728.95,14733.9,14666.9,14715.3
118,NIFTY200 QUALTY30,12 Dec 2022,14683.25,14698.3,14575.15,14689.45
119,NIFTY200 QUALTY30,09 Dec 2022,14872.85,14873.55,14623.8,14705.05
120,NIFTY200 QUALTY30,08 Dec 2022,14857.05,14896.9,14805.05,14833.35
121,NIFTY200 QUALTY30,07 Dec 2022,14881.7,14895.1,14812.2,14841.85
122,NIFTY200 QUALTY30,06 Dec 2022,14878.75,14888.9,14827.4,14876.0
123,NIFTY200 QUALTY30,05 Dec 2022,14971.4,14995.6,14861.35,14939.05
124,NIFTY200 QUALTY30,02 Dec 2022,14978.2,14985.5,14912.15,14960.55
125,NIFTY200 QUALTY30,01 Dec 2022,14987.55,15001.35,14957.65,14985.4
126,NIFTY200 QUALTY30,30 Nov 2022,14838.5,14958.9,14823.75,14912.85
127,NIFTY200 QUALTY30,29 Nov 2022,14726.1,14880.4,14724.65,14832.45
128,NIFTY200 QUALTY30,28 Nov 2022,14670.9,14762.4,14663.7,14722.05
129,NIFTY200 QUALTY30,25 Nov 2022,14675.2,14699.45,14562.85,14690.85
130,NIFTY200 QUALTY30,24 Nov 2022,14569.85,14672.2,14532.85,14646.0
131,NIFTY200 QUALTY30,23 Nov 2022,14562.55,14567.85,14501.3,14516.4
132,NIFTY200 QUALTY30,22 Nov 2022,14477.35,14527.5,14430.65,14519.75
133,NIFTY200 QUALTY30,21 Nov 2022,14505.3,14512.45,14449.85,14475.6
134,NIFTY200 QUALTY30,18 Nov 2022,14577.15,14580.0,14434.6,14521.85
135,NIFTY200 QUALTY30,17 Nov 2022,14614.8,14618.3,14524.45,14542.65
136,NIFTY200 QUALTY30,16 Nov 2022,14675.95,14686.35,14577.8,14633.6
137,NIFTY200 QUALTY30,15 Nov 2022,14644.6,14684.75,14565.2,14669.6
138,NIFTY200 QUALTY30,14 Nov 2022,14658.55,14716.8,14571.8,14614.3
139,NIFTY200 QUALTY30,11 Nov 2022,14687.7,14733.35,14601.15,14633.95
140,NIFTY200 QUALTY30,10 Nov 2022,14506.45,14569.95,14458.3,14520.1
141,NIFTY200 QUALTY30,09 Nov 2022,14699.15,14707.5,14533.3,14569.1
142,NIFTY200 QUALTY30,07 Nov 2022,14668.55,14744.0,14567.85,14628.4
143,NIFTY200 QUALTY30,04 Nov 2022,14639.55,14652.0,14552.2,14615.6
144,NIFTY200 QUALTY30,03 Nov 2022,14591.25,14654.0,14575.4,14637.65
145,NIFTY200 QUALTY30,02 Nov 2022,14717.2,14717.8,14627.75,14665.2
146,NIFTY200 QUALTY30,01 Nov 2022,14595.15,14717.5,14580.25,14707.55
147,NIFTY200 QUALTY30,31 Oct 2022,14460.1,14546.75,14458.7,14532.9
148,NIFTY200 QUALTY30,28 Oct 2022,14468.85,14481.2,14349.55,14384.85
149,NIFTY200 QUALTY30,27 Oct 2022,14506.6,14524.75,14352.9,14432.6
150,NIFTY200 QUALTY30,25 Oct 2022,14526.5,14527.85,14430.0,14454.45
151,NIFTY200 QUALTY30,24 Oct 2022,14544.75,14549.8,14481.4,14495.7
152,NIFTY200 QUALTY30,21 Oct 2022,14530.1,14550.9,14373.85,14420.6
153,NIFTY200 QUALTY30,20 Oct 2022,14328.7,14528.1,14320.0,14511.45
154,NIFTY200 QUALTY30,19 Oct 2022,14453.55,14454.0,14360.8,14391.45
155,NIFTY200 QUALTY30,18 Oct 2022,14368.05,14431.85,14360.35,14418.95
156,NIFTY200 QUALTY30,17 Oct 2022,14235.2,14311.8,14181.6,14282.95
157,NIFTY200 QUALTY30,14 Oct 2022,14363.45,14380.8,14223.3,14243.7
158,NIFTY200 QUALTY30,13 Oct 2022,14206.2,14236.1,14126.1,14160.55
159,NIFTY200 QUALTY30,12 Oct 2022,14098.25,14211.95,14048.65,14192.45
160,NIFTY200 QUALTY30,11 Oct 2022,14396.35,14396.35,14025.1,14046.7
161,NIFTY200 QUALTY30,10 Oct 2022,14234.75,14360.8,14208.8,14348.8
162,NIFTY200 QUALTY30,07 Oct 2022,14460.6,14501.95,14355.05,14429.05
163,NIFTY200 QUALTY30,06 Oct 2022,14500.4,14550.7,14442.8,14468.8
164,NIFTY200 QUALTY30,04 Oct 2022,14341.15,14419.4,14298.0,14409.45
165,NIFTY200 QUALTY30,29 Sep 2022,14465.3,14478.0,14234.05,14307.3
166,NIFTY200 QUALTY30,28 Sep 2022,14257.95,14454.8,14228.8,14381.7
167,NIFTY200 QUALTY30,23 Sep 2022,14509.15,14533.3,14382.6,14398.3
168,NIFTY200 QUALTY30,22 Sep 2022,14370.65,14546.6,14340.35,14507.8
169,NIFTY200 QUALTY30,21 Sep 2022,14385.3,14503.75,14371.9,14414.4
170,NIFTY200 QUALTY30,20 Sep 2022,14323.25,14498.75,14313.4,14394.85
171,NIFTY200 QUALTY30,19 Sep 2022,14217.6,14272.35,14061.4,14225.95
172,NIFTY200 QUALTY30,16 Sep 2022,14553.0,14562.85,14160.6,14186.15
173,NIFTY200 QUALTY30,15 Sep 2022,14730.0,14752.75,14561.35,14582.15
174,NIFTY200 QUALTY30,14 Sep 2022,14592.6,14732.7,14581.65,14677.65
175,NIFTY200 QUALTY30,13 Sep 2022,14859.95,14883.1,14806.45,14820.3
176,NIFTY200 QUALTY30,12 Sep 2022,14795.4,14862.1,14782.55,14819.7
177,NIFTY200 QUALTY30,09 Sep 2022,14758.4,14760.1,14660.55,14732.75
178,NIFTY200 QUALTY30,08 Sep 2022,14707.7,14723.05,14609.9,14650.75
179,NIFTY200 QUALTY30,07 Sep 2022,14506.45,14615.8,14499.8,14607.1
180,NIFTY200 QUALTY30,06 Sep 2022,14620.9,14655.2,14506.9,14559.25
181,NIFTY200 QUALTY30,05 Sep 2022,14627.45,14657.4,14571.85,14596.0
182,NIFTY200 QUALTY30,02 Sep 2022,14748.3,14753.6,14608.3,14622.75
183,NIFTY200 QUALTY30,01 Sep 2022,14628.45,14751.25,14619.95,14675.65
184,NIFTY200 QUALTY30,30 Aug 2022,14590.85,14804.05,14583.8,14792.25
185,NIFTY200 QUALTY30,29 Aug 2022,14272.95,14543.5,14253.45,14511.25
186,NIFTY200 QUALTY30,26 Aug 2022,14640.0,14684.05,14567.3,14593.3
187,NIFTY200 QUALTY30,25 Aug 2022,14643.05,14665.15,14519.95,14540.1
188,NIFTY200 QUALTY30,24 Aug 2022,14543.75,14599.05,14480.0,14583.25
189,NIFTY200 QUALTY30,23 Aug 2022,14462.35,14604.45,14438.8,14564.2
190,NIFTY200 QUALTY30,22 Aug 2022,14716.45,14723.35,14561.4,14583.8
191,NIFTY200 QUALTY30,19 Aug 2022,14906.4,14948.7,14746.05,14780.8
192,NIFTY200 QUALTY30,18 Aug 2022,14914.3,14940.8,14852.5,14895.75
193,NIFTY200 QUALTY30,17 Aug 2022,14815.25,14927.7,14801.75,14912.3
194,NIFTY200 QUALTY30,16 Aug 2022,14770.35,14796.85,14734.1,14779.3
195,NIFTY200 QUALTY30,12 Aug 2022,14752.3,14753.9,14669.2,14698.9
196,NIFTY200 QUALTY30,11 Aug 2022,14795.75,14815.15,14713.2,14738.9
197,NIFTY200 QUALTY30,10 Aug 2022,14728.1,14739.85,14596.8,14658.75
198,NIFTY200 QUALTY30,08 Aug 2022,14684.15,14700.6,14620.0,14687.75
199,NIFTY200 QUALTY30,05 Aug 2022,14666.1,14712.55,14627.45,14667.45
200,NIFTY200 QUALTY30,04 Aug 2022,14593.2,14652.8,14432.4,14635.55
201,NIFTY200 QUALTY30,03 Aug 2022,14511.15,14555.7,14416.55,14523.3
202,NIFTY200 QUALTY30,02 Aug 2022,14507.7,14556.95,14438.25,14515.95
203,NIFTY200 QUALTY30,01 Aug 2022,14489.25,14508.85,14392.15,14496.4
204,NIFTY200 QUALTY30,29 Jul 2022,14297.7,14439.7,14285.15,14420.9
205,NIFTY200 QUALTY30,28 Jul 2022,14103.4,14223.1,14035.2,14210.4
206,NIFTY200 QUALTY30,27 Jul 2022,13808.55,14032.2,13799.85,14016.55
207,NIFTY200 QUALTY30,26 Jul 2022,14035.3,14038.25,13807.65,13822.35
208,NIFTY200 QUALTY30,25 Jul 2022,14070.35,14084.3,14001.8,14045.3
209,NIFTY200 QUALTY30,22 Jul 2022,14150.75,14188.75,14036.2,14086.1
210,NIFTY200 QUALTY30,21 Jul 2022,13954.55,14138.1,13926.9,14114.25
211,NIFTY200 QUALTY30,20 Jul 2022,13913.1,13999.8,13878.3,13956.95
212,NIFTY200 QUALTY30,19 Jul 2022,13743.45,13821.65,13722.65,13804.5
213,NIFTY200 QUALTY30,18 Jul 2022,13750.55,13807.2,13732.65,13798.2
214,NIFTY200 QUALTY30,15 Jul 2022,13591.5,13661.4,13550.1,13649.2
215,NIFTY200 QUALTY30,14 Jul 2022,13648.9,13668.75,13443.95,13545.35
216,NIFTY200 QUALTY30,13 Jul 2022,13608.65,13649.3,13573.8,13612.95
217,NIFTY200 QUALTY30,12 Jul 2022,13623.7,13671.15,13529.05,13544.7
218,NIFTY200 QUALTY30,11 Jul 2022,13670.95,13699.2,13606.05,13682.05
219,NIFTY200 QUALTY30,08 Jul 2022,13769.85,13771.05,13668.55,13734.75
220,NIFTY200 QUALTY30,07 Jul 2022,13722.1,13794.5,13677.95,13699.95
221,NIFTY200 QUALTY30,06 Jul 2022,13385.25,13652.5,13356.3,13634.2
222,NIFTY200 QUALTY30,05 Jul 2022,13465.15,13488.4,13343.0,13362.8
223,NIFTY200 QUALTY30,04 Jul 2022,13306.85,13422.15,13251.95,13411.6
224,NIFTY200 QUALTY30,01 Jul 2022,13038.45,13327.65,13017.25,13301.3
225,NIFTY200 QUALTY30,30 Jun 2022,13161.5,13217.9,13043.1,13077.95
226,NIFTY200 QUALTY30,29 Jun 2022,13161.15,13238.25,13126.55,13184.5
227,NIFTY200 QUALTY30,28 Jun 2022,13219.35,13295.35,13108.85,13278.05
228,NIFTY200 QUALTY30,27 Jun 2022,13272.2,13319.25,13229.2,13267.25
229,NIFTY200 QUALTY30,24 Jun 2022,13109.6,13160.6,13068.0,13122.25
230,NIFTY200 QUALTY30,23 Jun 2022,12900.95,13043.35,12885.2,13027.35
231,NIFTY200 QUALTY30,22 Jun 2022,12939.7,12965.0,12830.75,12851.3
232,NIFTY200 QUALTY30,21 Jun 2022,12836.1,13011.75,12810.8,12983.55
233,NIFTY200 QUALTY30,20 Jun 2022,12668.25,12809.75,12604.1,12765.4
234,NIFTY200 QUALTY30,17 Jun 2022,12742.75,12767.9,12565.2,12648.45
235,NIFTY200 QUALTY30,16 Jun 2022,13147.85,13151.85,12783.85,12807.75
236,NIFTY200 QUALTY30,15 Jun 2022,13056.6,13072.5,12996.5,13015.95
237,NIFTY200 QUALTY30,14 Jun 2022,12976.55,13127.65,12954.8,13007.9
238,NIFTY200 QUALTY30,13 Jun 2022,13079.55,13123.4,13000.1,13045.5
239,NIFTY200 QUALTY30,10 Jun 2022,13244.2,13319.75,13211.05,13288.8
240,NIFTY200 QUALTY30,09 Jun 2022,13217.5,13376.85,13137.95,13365.25
241,NIFTY200 QUALTY30,08 Jun 2022,13355.45,13387.85,13209.3,13280.8
242,NIFTY200 QUALTY30,07 Jun 2022,13422.05,13449.6,13294.0,13346.05
243,NIFTY200 QUALTY30,06 Jun 2022,13548.8,13571.4,13390.8,13523.5
244,NIFTY200 QUALTY30,03 Jun 2022,13781.7,13801.25,13568.7,13580.3
245,NIFTY200 QUALTY30,02 Jun 2022,13620.45,13705.95,13548.9,13690.9
246,NIFTY200 QUALTY30,01 Jun 2022,13828.05,13907.9,13606.3,13638.3
247,NIFTY200 QUALTY30,31 May 2022,13703.9,13857.4,13630.6,13794.7
248,NIFTY200 QUALTY30,30 May 2022,13555.3,13735.05,13533.75,13712.5
249,NIFTY200 QUALTY30,27 May 2022,13386.95,13446.15,13322.1,13437.0
250,NIFTY200 QUALTY30,26 May 2022,13243.3,13319.25,13041.15,13277.3
251,NIFTY200 QUALTY30,25 May 2022,13485.2,13489.2,13156.65,13190.65
252,NIFTY200 QUALTY30,24 May 2022,13683.9,13685.9,13423.4,13456.65
253,NIFTY200 QUALTY30,23 May 2022,13694.75,13835.25,13628.85,13644.95
254,NIFTY200 QUALTY30,20 May 2022,13520.75,13663.75,13497.55,13646.15
255,NIFTY200 QUALTY30,19 May 2022,13462.25,13527.05,13323.05,13348.4
256,NIFTY200 QUALTY30,18 May 2022,13696.85,13795.2,13679.95,13733.55
257,NIFTY200 QUALTY30,17 May 2022,13439.45,13687.5,13404.75,13668.35
258,NIFTY200 QUALTY30,16 May 2022,13471.75,13505.85,13334.4,13377.0
259,NIFTY200 QUALTY30,13 May 2022,13436.15,13628.15,13391.2,13427.05
260,NIFTY200 QUALTY30,12 May 2022,13413.3,13423.6,13236.35,13292.9
261,NIFTY200 QUALTY30,11 May 2022,13564.55,13611.35,13304.35,13489.65
262,NIFTY200 QUALTY30,10 May 2022,13626.05,13721.85,13503.9,13541.4
263,NIFTY200 QUALTY30,09 May 2022,13691.6,13701.9,13563.1,13624.9
264,NIFTY200 QUALTY30,06 May 2022,13728.2,13833.75,13682.2,13770.45
265,NIFTY200 QUALTY30,05 May 2022,14032.1,14100.15,13922.8,13945.7
